index,y
489,0.5629931972789117
3197,0.3687302839116718
14222,0.17429460580912867
16438,0.6727704485488126
11641,0.3793939393939393
7737,0.3687302839116718
5792,0.511051094890511
1933,0.9503591160220988
3131,0.511051094890511
16447,0.17429460580912867
12509,0.25572446555819495
4035,0.3541509433962263
11828,0.061378091872791495
8662,0.300644718792867
15764,0.3687302839116718
6114,0.0701392111368911
556,2.025730337078652
6673,0.3687302839116718
4637,0.5629931972789117
12591,0.13040833333333388
1017,0.25572446555819495
13733,0.13105788423153697
9860,0.2189655172413794
13376,0.026735042735042455
16553,0.17429460580912867
4965,0.3687302839116718
11426,0.13040833333333388
8439,0.19830745341614925
7506,0.8352727272727271
7477,0.13040833333333388
13197,0.026735042735042455
6928,0.11231499051233407
4235,0.3687302839116718
503,10.7
5194,0.11231499051233407
4809,0.39769841269841283
1013,2.025730337078652
6866,0.25572446555819495
1844,1.3241176470588236
1972,1.3241176470588236
2359,0.6727704485488126
7873,0.6727704485488126
10172,0.3687302839116718
7886,0.6727704485488126
7489,0.19830745341614925
11441,0.3541509433962263
4296,1.1196491228070173
519,0.18257525083612014
14587,0.061378091872791495
2601,0.3687302839116718
5013,0.2608382066276801
13601,0.17429460580912867
11283,0.3687302839116718
10422,0.3687302839116718
11886,0.13040833333333388
12829,0.300644718792867
1427,0.5767611336032389
1915,1.1528979591836732
15627,0.3687302839116718
12247,1.1528979591836732
9045,0.18257525083612014
4992,0.9503591160220988
11793,0.18257525083612014
11854,0.13105788423153697
11948,0.11231499051233407
15075,0.5767611336032389
9335,0.9153846153846152
14666,0.3687302839116718
5527,0.511051094890511
14264,0.3541509433962263
7214,0.18257525083612014
12930,0.9503591160220988
11647,0.3687302839116718
7157,0.3767073170731706
14014,0.25572446555819495
7342,0.300644718792867
424,5.641333333333334
10752,0.3687302839116718
9271,0.5767611336032389
4281,0.7276470588235294
11666,0.061378091872791495
16437,0.061378091872791495
10141,0.25572446555819495
7364,0.13040833333333388
1881,0.5463128491620112
9219,0.13105788423153697
8867,0.17429460580912867
13011,0.18257525083612014
14117,0.026735042735042455
11189,0.18257525083612014
791,1.1528979591836732
6887,0.13040833333333388
12960,0.11231499051233407
989,0.8352727272727271
3657,0.39769841269841283
3873,0.5367500000000001
5095,0.36
7834,0.3687302839116718
1283,0.25572446555819495
13671,0.18257525083612014
12832,0.026735042735042455
1985,1.4621875000000002
3629,1.2172093023255817
9010,0.13105788423153697
654,0.061378091872791495
16267,0.026735042735042455
9855,0.13105788423153697
4188,0.4335955056179777
6629,0.3687302839116718
15123,0.11231499051233407
10211,0.13040833333333388
14178,0.13040833333333388
13365,0.11231499051233407
10794,0.3541509433962263
13646,0.061378091872791495
763,1.7782191780821914
2200,1.1528979591836732
15844,0.13040833333333388
7348,0.511051094890511
13060,0.19830745341614925
3782,0.9503591160220988
4306,0.4335955056179777
9895,0.13105788423153697
12129,0.39769841269841283
3861,1.1528979591836732
4313,0.3687302839116718
7911,0.19830745341614925
15438,0.17429460580912867
3035,0.2608382066276801
9081,0.206969696969697
752,2.3000000000000003
13261,0.3541509433962263
8100,0.17429460580912867
13000,0.026735042735042455
12665,0.13040833333333388
7583,0.13105788423153697
13175,0.13040833333333388
5357,0.5767611336032389
3671,0.2608382066276801
15297,0.026735042735042455
4106,0.3687302839116718
632,2.3000000000000003
14040,0.13105788423153697
14256,0.061378091872791495
13135,0.026735042735042455
4067,0.5463128491620112
6315,0.08654320987654317
11182,0.300644718792867
4848,0.13105788423153697
7703,0.13105788423153697
5173,0.36
14826,0.3541509433962263
16167,0.13040833333333388
13771,0.13040833333333388
9310,0.25572446555819495
14049,0.17429460580912867
9975,0.13040833333333388
14841,0.026735042735042455
5651,0.6727704485488126
9715,0.061378091872791495
15893,0.026735042735042455
12604,0.18257525083612014
14270,0.026735042735042455
5720,0.30225
1476,0.19830745341614925
9381,0.17429460580912867
12680,0.13040833333333388
3336,0.5767611336032389
7218,0.3687302839116718
6079,0.5463128491620112
6710,0.3687302839116718
9111,0.3687302839116718
4084,0.3687302839116718
15426,0.026735042735042455
15079,0.3687302839116718
15069,0.40976744186046515
14055,0.18257525083612014
7435,0.511051094890511
6632,0.38
5160,0.36
15095,0.061378091872791495
13104,0.13105788423153697
1746,1.1528979591836732
8770,0.40976744186046515
12640,0.026735042735042455
2826,0.25572446555819495
3269,0.300644718792867
7258,0.13040833333333388
536,2.025730337078652
9438,0.3767073170731706
9427,0.511051094890511
10549,0.0701392111368911
6725,0.17429460580912867
7715,0.22883333333333322
7503,0.9503591160220988
6143,0.19830745341614925
10916,0.2608382066276801
11707,0.3541509433962263
12242,0.25572446555819495
4508,0.13040833333333388
16107,0.061378091872791495
4386,0.3687302839116718
12401,0.8352727272727271
11851,0.18257525083612014
15889,0.0701392111368911
12474,0.3541509433962263
14002,0.3687302839116718
10346,0.5463128491620112
3239,0.3687302839116718
578,0.9547368421052628
4623,0.300644718792867
3539,0.5463128491620112
8414,0.25572446555819495
9930,0.4335955056179777
1919,0.17429460580912867
1927,0.6617391304347823
1645,0.8802040816326531
1194,0.511051094890511
12825,0.0701392111368911
8892,0.5463128491620112
4269,0.5463128491620112
4934,0.5367500000000001
15361,0.13105788423153697
12342,0.300644718792867
1846,0.8802040816326531
16683,0.18257525083612014
3571,0.5996774193548388
9749,0.511051094890511
16709,0.061378091872791495
16094,0.6727704485488126
15509,0.300644718792867
3038,0.026735042735042455
11801,0.11231499051233407
15901,0.13040833333333388
2052,0.9547368421052628
4011,0.3687302839116718
3930,1.1196491228070173
16595,0.2608382066276801
1191,0.511051094890511
10069,0.6616666666666665
2578,0.3541509433962263
7378,0.17429460580912867
4942,0.511051094890511
14349,0.13040833333333388
14590,0.3687302839116718
5334,0.39769841269841283
11539,0.0701392111368911
8780,1.7782191780821914
7880,0.17429460580912867
7529,0.17429460580912867
381,2.025730337078652
1993,0.36
10871,0.11231499051233407
6891,0.6727704485488126
2525,1.1528979591836732
3055,7.99
6376,0.5367500000000001
2600,0.6617391304347823
4974,0.25572446555819495
9631,0.17429460580912867
1124,0.7138
9982,0.3687302839116718
8560,0.9153846153846152
6196,0.3687302839116718
12000,0.13040833333333388
1524,0.13040833333333388
12,31.37
1392,0.3687302839116718
2709,0.6727704485488126
5291,0.5642857142857144
8522,0.13040833333333388
12141,0.13040833333333388
10869,0.3541509433962263
1235,0.511051094890511
2006,1.4621875000000002
10784,0.22883333333333322
14034,0.0701392111368911
6078,0.206969696969697
15091,0.13040833333333388
5978,0.39769841269841283
7366,0.511051094890511
233,5.641333333333334
12924,0.061378091872791495
5607,0.3687302839116718
7890,0.300644718792867
14090,0.3541509433962263
8521,0.9153846153846152
7892,0.3687302839116718
561,1.1528979591836732
9519,0.3541509433962263
4036,0.495
1070,0.3687302839116718
7009,0.13105788423153697
13294,0.13040833333333388
379,1.4621875000000002
6975,0.22883333333333322
4595,0.25572446555819495
3943,1.1528979591836732
1378,0.9503591160220988
2607,0.5367500000000001
1352,1.3327272727272725
841,1.1528979591836732
51,4.845714285714286
7166,0.5636842105263158
3494,3.44
12361,0.13105788423153697
10108,0.4335955056179777
4635,0.13105788423153697
3459,0.13647058823529412
15728,0.026735042735042455
12187,0.13105788423153697
10827,0.5767611336032389
4734,0.3687302839116718
16622,0.061378091872791495
7109,0.3687302839116718
15052,0.13105788423153697
9808,0.0701392111368911
13774,0.39769841269841283
8107,0.300644718792867
10550,0.061378091872791495
7418,0.35727272727272724
7730,0.18257525083612014
577,0.5629931972789117
7229,0.13040833333333388
14759,0.4335955056179777
8585,0.9503591160220988
7840,0.13040833333333388
9300,0.25572446555819495
8402,0.2608382066276801
11327,0.25572446555819495
11436,0.3687302839116718
13868,0.026735042735042455
7761,0.0701392111368911
15432,0.18257525083612014
575,2.025730337078652
641,1.1528979591836732
3894,0.3687302839116718
2491,1.1528979591836732
15332,0.13105788423153697
1418,0.9153846153846152
5297,0.511051094890511
12623,0.11231499051233407
223,0.6727704485488126
651,0.9547368421052628
14200,0.300644718792867
9034,0.3541509433962263
6378,0.13105788423153697
6820,0.6617391304347823
7537,0.11231499051233407
12667,1.1196491228070173
16432,0.061378091872791495
9041,0.3687302839116718
11141,0.061378091872791495
6986,0.5463128491620112
12225,0.08103448275862073
14104,0.3687302839116718
5211,0.5815625
5495,0.6337777777777777
10221,0.061378091872791495
14020,0.300644718792867
431,3.285
7345,0.5463128491620112
13253,0.13105788423153697
13204,0.13040833333333388
12184,0.3541509433962263
4977,0.3541509433962263
14969,0.026735042735042455
4558,0.5463128491620112
7921,0.061378091872791495
2641,0.3687302839116718
2361,0.9547368421052628
11936,0.13040833333333388
9894,0.13040833333333388
11656,0.3541509433962263
7759,0.3687302839116718
15926,0.19830745341614925
230,2.0308333333333333
2201,0.3687302839116718
12514,0.061378091872791495
14383,0.3541509433962263
74,3.5349999999999997
663,0.3541509433962263
13628,0.13040833333333388
2402,0.3687302839116718
5989,0.3687302839116718
13059,0.300644718792867
10939,0.08103448275862073
7796,0.2189655172413794
629,3.046521739130435
6353,0.9503591160220988
9274,0.3687302839116718
11036,0.3687302839116718
9932,0.11231499051233407
6777,0.13040833333333388
11734,0.13105788423153697
14784,0.511051094890511
10612,0.5463128491620112
11684,0.13040833333333388
1657,1.1528979591836732
12616,0.3541509433962263
9835,0.511051094890511
9470,0.13040833333333388
7807,0.4335955056179777
11889,0.026735042735042455
278,0.9503591160220988
3572,1.1528979591836732
12112,0.9503591160220988
10735,0.3687302839116718
3120,0.9503591160220988
1783,0.5767611336032389
10040,0.13040833333333388
12331,0.13040833333333388
16664,0.8352727272727271
3679,0.5767611336032389
16391,0.026735042735042455
15908,0.13105788423153697
12836,0.0701392111368911
9288,0.13040833333333388
7004,0.3687302839116718
14485,0.026735042735042455
6897,0.7138
10247,0.5767611336032389
11164,0.061378091872791495
12850,0.13040833333333388
15936,0.026735042735042455
3411,0.511051094890511
10796,0.3687302839116718
3951,0.3687302839116718
3472,0.5629931972789117
2894,0.300644718792867
9197,0.3541509433962263
11689,0.061378091872791495
4298,0.511051094890511
10476,0.3541509433962263
14237,0.3541509433962263
5925,0.5225000000000001
11811,0.0701392111368911
4840,0.511051094890511
7527,0.17429460580912867
14175,0.13040833333333388
2711,0.9547368421052628
221,3.126666666666665
974,2.025730337078652
6129,0.13040833333333388
4832,0.206969696969697
15466,0.026735042735042455
5725,0.11231499051233407
8031,0.3541509433962263
9996,0.6727704485488126
16512,0.026735042735042455
16491,0.300644718792867
3553,0.3767073170731706
14188,0.13040833333333388
927,0.5767611336032389
9375,1.1528979591836732
11849,0.4335955056179777
11169,0.13040833333333388
1086,0.5463128491620112
7584,0.3541509433962263
7430,0.17429460580912867
308,1.76
7317,0.19830745341614925
3382,0.7276470588235294
11176,0.13040833333333388
16669,0.0701392111368911
6883,0.25572446555819495
4495,0.7138
261,1.4299999999999997
8598,0.9153846153846152
7123,0.9153846153846152
4055,0.300644718792867
16090,0.13105788423153697
15725,0.11231499051233407
10532,0.17429460580912867
4109,0.35727272727272724
13645,0.511051094890511
10063,0.9503591160220988
3444,0.3687302839116718
16614,0.0701392111368911
4627,0.3541509433962263
8307,0.13040833333333388
496,2.025730337078652
1957,1.4621875000000002
2429,2.025730337078652
6571,0.36
12321,0.13040833333333388
3650,0.9503591160220988
1640,1.4299999999999997
6330,0.3541509433962263
2759,0.6727704485488126
1829,0.08654320987654317
768,0.5815625
14124,0.11231499051233407
11701,0.061378091872791495
10164,0.3793939393939393
6916,0.13040833333333388
5766,0.17429460580912867
13551,0.9503591160220988
2517,0.6727704485488126
1523,3.126666666666665
12874,0.13040833333333388
9642,0.17429460580912867
2459,0.3767073170731706
48,5.641333333333334
10516,0.061378091872791495
5909,0.3687302839116718
12463,0.13105788423153697
11958,0.13105788423153697
4149,0.13105788423153697
10356,0.3687302839116718
15393,0.061378091872791495
16093,0.026735042735042455
1018,0.6727704485488126
2107,0.8352727272727271
13851,0.061378091872791495
8638,0.18257525083612014
5068,0.4335955056179777
13324,0.17429460580912867
8482,0.9503591160220988
4439,0.3687302839116718
14801,0.13105788423153697
10531,0.3541509433962263
252,4.9816666666666665
7423,0.511051094890511
5120,0.35727272727272724
10857,0.026735042735042455
2124,0.3687302839116718
9348,0.13040833333333388
3515,1.1528979591836732
15731,0.13040833333333388
12241,0.2189655172413794
7027,0.5767611336032389
9237,0.9153846153846152
4091,0.5767611336032389
16303,0.13040833333333388
5969,0.300644718792867
14753,0.3541509433962263
10999,0.6617391304347823
9476,0.3541509433962263
4655,0.6617391304347823
1534,0.511051094890511
5770,0.19830745341614925
7049,0.25572446555819495
13073,0.11231499051233407
8842,0.13105788423153697
9947,0.13105788423153697
2040,0.3687302839116718
13454,0.6727704485488126
3538,0.3687302839116718
10018,0.6727704485488126
11934,0.511051094890511
6755,0.0701392111368911
8227,0.08103448275862073
6526,0.18257525083612014
9303,0.300644718792867
2942,0.8352727272727271
1847,0.5767611336032389
11747,0.13105788423153697
15940,0.026735042735042455
11173,0.026735042735042455
9799,0.39769841269841283
7948,0.08654320987654317
11625,0.300644718792867
15290,0.13040833333333388
7005,0.5767611336032389
452,4.385
1889,0.8352727272727271
8225,0.19830745341614925
7750,0.3687302839116718
10974,1.7782191780821914
579,0.9503591160220988
16173,0.026735042735042455
8648,0.13040833333333388
10095,0.3687302839116718
11807,0.511051094890511
2948,0.17429460580912867
7417,0.511051094890511
13390,0.0701392111368911
14406,0.7138
4492,0.5767611336032389
11418,0.3687302839116718
6088,0.5996774193548388
13496,0.6727704485488126
10318,0.3687302839116718
16064,0.17429460580912867
10326,0.300644718792867
4230,0.300644718792867
15060,0.5367500000000001
1069,0.300644718792867
9657,0.39769841269841283
13271,3.046521739130435
1090,0.18257525083612014
14726,0.026735042735042455
13598,0.35727272727272724
10178,0.026735042735042455
11911,0.13040833333333388
16489,0.300644718792867
7572,0.6727704485488126
15182,0.13105788423153697
4018,0.511051094890511
16480,0.13040833333333388
15774,0.026735042735042455
4063,0.495
6244,0.511051094890511
6104,0.13040833333333388
10802,0.11231499051233407
12725,0.13040833333333388
486,0.9503591160220988
7516,0.511051094890511
2614,0.9503591160220988
4696,0.3687302839116718
15840,0.026735042735042455
12963,0.061378091872791495
13982,0.13040833333333388
5845,0.36149999999999993
1103,0.30225
9477,1.7782191780821914
16141,0.11231499051233407
15253,0.2608382066276801
4346,0.5642857142857144
16503,0.026735042735042455
16568,0.0701392111368911
15413,0.13040833333333388
6499,0.36
12340,0.3541509433962263
2457,0.8802040816326531
13978,0.4335955056179777
15749,0.11231499051233407
14433,0.13040833333333388
4602,0.511051094890511
2118,1.27
8630,0.6727704485488126
6268,0.3541509433962263
7875,0.300644718792867
8634,0.13040833333333388
538,0.39769841269841283
2915,0.9503591160220988
547,1.90975
11687,0.17429460580912867
8311,0.300644718792867
5424,0.5629931972789117
1172,1.840666666666667
4110,0.0701392111368911
5344,0.25572446555819495
5858,0.36
12037,0.13040833333333388
2365,0.026735042735042455
3125,0.7733333333333333
3030,0.6337777777777777
3435,0.3687302839116718
16203,0.13105788423153697
2330,0.25572446555819495
3439,0.300644718792867
14396,0.13040833333333388
12153,0.0701392111368911
13438,0.026735042735042455
3126,0.9503591160220988
9342,0.061378091872791495
8051,0.5767611336032389
3991,0.7138
7446,0.3793939393939393
9869,0.300644718792867
1543,0.8352727272727271
4597,0.17429460580912867
1425,1.3241176470588236
5920,0.5767611336032389
16452,0.13040833333333388
15668,0.0701392111368911
499,0.3687302839116718
7660,0.3541509433962263
10035,0.3687302839116718
15387,0.13040833333333388
16327,0.6727704485488126
6139,0.25572446555819495
643,0.6337777777777777
4685,0.6617391304347823
3061,1.1528979591836732
5186,0.22883333333333322
10566,0.13040833333333388
2783,0.5767611336032389
10268,0.3687302839116718
16350,0.026735042735042455
8,30.26
7569,0.9153846153846152
4019,1.1196491228070173
6722,0.3687302839116718
10851,0.17429460580912867
2573,0.511051094890511
15327,0.17429460580912867
2214,1.1528979591836732
14517,0.0701392111368911
7653,0.5767611336032389
7198,0.17429460580912867
8654,0.9153846153846152
2883,0.3541509433962263
2669,0.19830745341614925
5879,0.6727704485488126
9399,0.5767611336032389
11658,0.17429460580912867
15161,0.11231499051233407
12456,0.4335955056179777
321,1.4299999999999997
14401,0.13040833333333388
11286,0.18257525083612014
5922,0.3687302839116718
6730,0.6727704485488126
11690,0.0701392111368911
8571,0.25572446555819495
3020,0.7138
382,0.36149999999999993
12506,0.0701392111368911
13358,0.13040833333333388
8679,0.3687302839116718
4520,1.6766666666666667
13544,0.3541509433962263
8213,0.13105788423153697
11300,0.300644718792867
9250,0.18257525083612014
8228,0.300644718792867
1303,0.6617391304347823
12333,0.511051094890511
2472,0.11231499051233407
14250,0.13040833333333388
3116,0.3541509433962263
6321,0.300644718792867
11767,0.5996774193548388
8948,0.206969696969697
9959,0.11231499051233407
7710,0.3687302839116718
5967,0.3687302839116718
11093,0.3541509433962263
3710,0.3687302839116718
14069,0.026735042735042455
2280,1.1528979591836732
1460,0.6727704485488126
10418,0.6727704485488126
2476,1.1528979591836732
13350,0.13040833333333388
978,0.9503591160220988
12803,0.0701392111368911
12343,0.0701392111368911
11868,0.3541509433962263
15610,0.4335955056179777
15490,0.061378091872791495
7678,0.18257525083612014
5891,0.5767611336032389
3048,0.5367500000000001
14398,0.026735042735042455
13852,0.11231499051233407
8963,0.13040833333333388
6878,0.22883333333333322
3152,0.40976744186046515
2795,0.6727704485488126
12344,0.20410256410256403
7148,0.300644718792867
7105,0.300644718792867
15379,0.13040833333333388
6669,0.3687302839116718
574,16.686666666666667
12415,0.4335955056179777
952,2.4957142857142856
6111,0.36
11302,0.30225
4911,0.6727704485488126
10855,0.3687302839116718
14906,0.300644718792867
16352,0.061378091872791495
11196,0.17429460580912867
2891,0.511051094890511
11519,0.3541509433962263
12855,0.08103448275862073
1003,3.279230769230769
14698,0.11231499051233407
461,0.8352727272727271
14211,0.026735042735042455
13591,0.17429460580912867
16443,0.13105788423153697
4674,0.511051094890511
3350,1.1528979591836732
9073,0.3541509433962263
14347,0.25572446555819495
11221,0.35727272727272724
9548,0.19830745341614925
5979,0.30225
914,1.1528979591836732
10354,0.4335955056179777
3147,0.3687302839116718
10755,0.13040833333333388
13208,0.5367500000000001
8720,0.300644718792867
12583,0.300644718792867
6942,0.061378091872791495
2817,0.2608382066276801
14122,0.17429460580912867
9014,0.18257525083612014
8011,0.3687302839116718
12101,0.13040833333333388
7117,0.9153846153846152
13625,0.17429460580912867
2676,0.511051094890511
5002,0.20410256410256403
9090,0.11231499051233407
5155,0.4335955056179777
14477,0.061378091872791495
4780,0.300644718792867
3860,1.2172093023255817
5082,1.1528979591836732
9346,0.11231499051233407
8135,0.0701392111368911
10891,0.300644718792867
11233,0.3687302839116718
11123,0.11231499051233407
6843,0.061378091872791495
10644,0.3541509433962263
10729,0.8352727272727271
7016,0.300644718792867
8339,0.13040833333333388
5101,0.9503591160220988
5939,0.5767611336032389
7982,0.3687302839116718
11337,0.5767611336032389
10203,0.11231499051233407
3899,0.3687302839116718
16328,0.6727704485488126
1540,0.3541509433962263
10737,0.13105788423153697
5560,0.6727704485488126
16200,0.026735042735042455
14248,0.026735042735042455
4639,0.061378091872791495
4798,0.6727704485488126
14686,0.026735042735042455
15667,0.25572446555819495
9943,0.061378091872791495
4171,0.3687302839116718
14777,0.9503591160220988
12233,0.4335955056179777
7927,0.5367500000000001
16573,0.5629931972789117
3374,0.9503591160220988
15902,0.026735042735042455
2873,0.2608382066276801
14163,0.11231499051233407
8779,0.3687302839116718
8471,0.9503591160220988
3496,0.495
8306,0.3687302839116718
12473,0.3541509433962263
280,13.953333333333333
11548,0.3541509433962263
4247,0.511051094890511
14643,0.0701392111368911
14821,0.13040833333333388
1136,0.9503591160220988
9688,0.2608382066276801
6864,0.18257525083612014
1308,0.5629931972789117
6518,0.36
9705,0.3541509433962263
8791,0.22883333333333322
12940,0.13040833333333388
4424,0.3687302839116718
12848,0.17429460580912867
4725,0.495
11091,0.25572446555819495
14959,0.300644718792867
10760,0.6727704485488126
10271,0.25572446555819495
2128,0.5996774193548388
9701,0.19830745341614925
12194,0.25572446555819495
799,1.531363636363637
15600,0.3541509433962263
14811,0.061378091872791495
7079,0.9153846153846152
888,0.9503591160220988
13079,0.11231499051233407
4144,0.3541509433962263
2535,3.126666666666665
6715,0.13105788423153697
8357,0.026735042735042455
3132,0.3687302839116718
8879,0.13040833333333388
10495,0.13040833333333388
190,2.025730337078652
3992,0.495
7400,0.3687302839116718
6166,0.5629931972789117
2084,0.9503591160220988
2119,0.8352727272727271
10853,0.13040833333333388
12866,0.25572446555819495
10622,0.4335955056179777
15039,0.061378091872791495
1854,0.2189655172413794
10815,0.17429460580912867
8520,0.3687302839116718
14149,0.13040833333333388
4500,0.19830745341614925
11897,0.13040833333333388
11112,0.19830745341614925
3018,0.3687302839116718
12026,0.13105788423153697
7084,0.11231499051233407
598,1.6533333333333333
832,1.1196491228070173
9540,0.17429460580912867
5874,0.11231499051233407
168,1.90975
3990,0.5463128491620112
13667,0.3541509433962263
1298,0.25572446555819495
11029,0.13040833333333388
15087,0.026735042735042455
14086,0.6727704485488126
4525,0.6617391304347823
829,0.511051094890511
11224,0.18257525083612014
10190,0.3541509433962263
16354,0.13040833333333388
14296,1.6766666666666667
1088,3.279230769230769
3856,0.300644718792867
174,1.90975
9101,0.11231499051233407
15975,0.3541509433962263
660,3.279230769230769
8584,0.3687302839116718
7121,0.3687302839116718
5112,0.300644718792867
12547,0.18257525083612014
10631,0.0701392111368911
1870,0.9547368421052628
14519,0.3541509433962263
7815,0.3687302839116718
4816,0.25572446555819495
4615,0.13040833333333388
8940,0.13040833333333388
6488,0.511051094890511
15311,0.026735042735042455
10016,0.026735042735042455
6733,0.300644718792867
4069,0.8802040816326531
13823,0.19830745341614925
12123,0.511051094890511
14674,0.511051094890511
11987,0.6727704485488126
15593,0.026735042735042455
8490,0.3767073170731706
14083,0.11231499051233407
15716,0.026735042735042455
4026,0.3793939393939393
37,3.126666666666665
12928,0.4335955056179777
8927,0.3687302839116718
11631,0.5367500000000001
11410,0.3541509433962263
8729,0.13040833333333388
8253,0.3687302839116718
9069,0.13105788423153697
7401,0.3687302839116718
12815,0.25572446555819495
521,0.300644718792867
10996,0.5767611336032389
7850,0.18257525083612014
15642,0.026735042735042455
2108,1.1166666666666667
8346,0.300644718792867
7053,0.5463128491620112
31,1.7782191780821914
1794,0.9547368421052628
6390,0.9503591160220988
8986,0.13040833333333388
3595,0.3687302839116718
1578,1.3241176470588236
13967,0.11231499051233407
122,0.9503591160220988
4343,0.511051094890511
2253,0.511051094890511
5252,0.8802040816326531
9189,0.9153846153846152
8646,0.22883333333333322
14044,0.0701392111368911
10062,0.25572446555819495
13140,0.13105788423153697
11329,0.13040833333333388
2445,0.9503591160220988
3093,0.25572446555819495
9923,0.22883333333333322
14369,0.18257525083612014
4874,0.5767611336032389
2190,0.3541509433962263
4029,0.25572446555819495
12440,0.3541509433962263
9064,0.13040833333333388
3590,0.9503591160220988
6924,0.3687302839116718
1290,0.18257525083612014
10489,0.3541509433962263
8171,0.13040833333333388
14073,0.13105788423153697
6005,0.061378091872791495
134,6.52
6236,0.3687302839116718
5639,0.3687302839116718
8289,0.25572446555819495
15737,0.13105788423153697
15691,0.061378091872791495
5712,0.13040833333333388
14802,0.13040833333333388
12227,0.2608382066276801
12710,0.300644718792867
12932,0.17429460580912867
9858,0.300644718792867
3872,0.511051094890511
11376,0.13040833333333388
4030,0.300644718792867
14797,0.11231499051233407
6765,0.3541509433962263
